index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"8951",image-8951.png,s,p,43,-61,78,33,53,0,0,16
"8952",image-8952.png,s,p,49,43,-112,50,37,0,0,16
"8953",image-8953.png,s,p,55,-50,86,16,62,0,0,16
"8954",image-8954.png,s,p,34,-110,-101,28,20,0,0,16
"8955",image-8955.png,s,p,30,69,65,29,1,0,0,16
"8956",image-8956.png,s,p,45,-7,-1,2,22,0,0,16
"8957",image-8957.png,s,p,56,-80,-21,32,49,0,0,16
"8958",image-8958.png,s,p,44,72,41,14,61,0,0,16
"8959",image-8959.png,s,p,46,-70,98,4,13,0,0,16
"8960",image-8960.png,s,p,33,-83,73,17,39,0,0,16
"8961",image-8961.png,s,p,58,105,26,49,60,0,0,16
"8962",image-8962.png,s,p,60,32,43,22,15,0,0,16
"8963",image-8963.png,s,p,68,109,22,1,26,0,0,16
"8964",image-8964.png,s,p,57,99,-77,30,54,0,0,16
"8965",image-8965.png,s,p,45,47,-87,12,48,0,0,16
"8966",image-8966.png,s,p,39,82,52,3,64,0,0,16
"8967",image-8967.png,s,p,70,35,32,45,61,0,0,16
"8968",image-8968.png,s,p,32,-25,-117,22,14,0,0,16
"8969",image-8969.png,s,p,54,2,49,18,25,0,0,16
"8970",image-8970.png,s,p,55,-4,88,32,45,0,0,16
"8971",image-8971.png,s,p,45,-38,81,24,29,0,0,16
"8972",image-8972.png,s,p,47,-1,85,25,38,0,0,16
"8973",image-8973.png,s,p,64,-87,8,49,47,0,0,16
"8974",image-8974.png,s,p,56,-106,110,44,16,0,0,16
"8975",image-8975.png,s,p,63,87,-46,19,67,0,0,16
"8976",image-8976.png,s,p,54,-59,88,22,63,0,0,16
"8977",image-8977.png,s,p,65,-8,-94,30,12,0,0,16
"8978",image-8978.png,s,p,52,121,-70,8,55,0,0,16
"8979",image-8979.png,s,p,68,-24,46,29,58,0,0,16
"8980",image-8980.png,s,p,40,19,-53,42,70,0,0,16
"8981",image-8981.png,s,p,53,1,-102,6,35,0,0,16
"8982",image-8982.png,s,p,58,51,79,49,21,0,0,16
"8983",image-8983.png,s,p,58,85,-94,18,13,0,0,16
"8984",image-8984.png,s,p,50,-41,104,18,69,0,0,16
"8985",image-8985.png,s,p,32,-34,69,37,23,0,0,16
"8986",image-8986.png,s,p,50,42,98,22,1,0,0,16
"8987",image-8987.png,s,p,65,-54,3,18,47,0,0,16
"8988",image-8988.png,s,p,67,-51,-26,2,12,0,0,16
"8989",image-8989.png,s,p,64,-113,-43,39,31,0,0,16
"8990",image-8990.png,s,p,39,116,56,20,70,0,0,16
"8991",image-8991.png,s,p,47,-89,-122,44,26,0,0,16
"8992",image-8992.png,s,p,44,41,-56,49,17,0,0,16
"8993",image-8993.png,s,p,62,-34,101,33,25,0,0,16
"8994",image-8994.png,s,p,33,24,-98,46,39,0,0,16
"8995",image-8995.png,s,p,39,30,-33,24,3,0,0,16
"8996",image-8996.png,s,p,59,-44,-103,39,39,0,0,16
"8997",image-8997.png,s,p,70,79,100,26,8,0,0,16
"8998",image-8998.png,s,p,62,-104,-46,6,12,0,0,16
"8999",image-8999.png,s,p,49,-30,-125,26,66,0,0,16
"9000",image-9000.png,s,p,35,115,124,20,21,0,0,16
"9001",image-9001.png,s,p,58,-111,-104,50,68,0,0,16
"9002",image-9002.png,s,p,57,60,87,27,57,0,0,16
"9003",image-9003.png,s,p,30,42,39,17,22,0,0,16
"9004",image-9004.png,s,p,53,-68,118,50,23,0,0,16
"9005",image-9005.png,s,p,54,-64,-80,34,10,0,0,16
"9006",image-9006.png,s,p,56,-45,106,34,26,0,0,16
"9007",image-9007.png,s,p,30,74,-22,50,11,0,0,16
"9008",image-9008.png,s,p,52,-40,60,17,3,0,0,16
"9009",image-9009.png,s,p,42,67,72,34,70,0,0,16
"9010",image-9010.png,s,p,43,-44,-15,35,14,0,0,16
"9011",image-9011.png,s,p,70,-80,56,31,20,0,0,16
"9012",image-9012.png,s,p,46,-4,125,12,1,0,0,16
"9013",image-9013.png,s,p,63,110,-119,33,55,0,0,16
"9014",image-9014.png,s,p,65,21,25,30,63,0,0,16
"9015",image-9015.png,s,p,37,107,102,24,22,0,0,16
"9016",image-9016.png,s,p,31,-110,103,50,52,0,0,16
"9017",image-9017.png,s,p,38,-110,-95,49,23,0,0,16
"9018",image-9018.png,s,p,42,125,63,7,31,0,0,16
"9019",image-9019.png,s,p,64,-54,-60,6,54,0,0,16
"9020",image-9020.png,s,p,68,36,1,40,6,0,0,16
"9021",image-9021.png,s,p,31,-2,44,6,28,0,0,16
"9022",image-9022.png,s,p,35,52,55,47,29,0,0,16
"9023",image-9023.png,s,p,38,-10,72,13,15,0,0,16
"9024",image-9024.png,s,p,43,-84,-23,4,36,0,0,16
"9025",image-9025.png,s,p,30,-56,-3,2,16,0,0,16
"9026",image-9026.png,s,p,64,119,-24,7,24,0,0,16
"9027",image-9027.png,s,p,67,-40,-100,42,64,0,0,16
"9028",image-9028.png,s,p,59,-51,61,32,2,0,0,16
"9029",image-9029.png,s,p,52,-93,-104,48,60,0,0,16
"9030",image-9030.png,s,p,64,-47,8,10,19,0,0,16
"9031",image-9031.png,s,p,31,64,-27,4,7,0,0,16
"9032",image-9032.png,s,p,51,47,-52,44,31,0,0,16
"9033",image-9033.png,s,p,35,9,-22,23,65,0,0,16
"9034",image-9034.png,s,p,44,44,-108,1,49,0,0,16
"9035",image-9035.png,s,p,31,-97,69,3,11,0,0,16
"9036",image-9036.png,s,p,50,65,81,47,25,0,0,16
"9037",image-9037.png,s,p,55,1,-107,16,45,0,0,16
"9038",image-9038.png,s,p,52,119,-43,3,68,0,0,16
"9039",image-9039.png,s,p,43,-45,-87,40,26,0,0,16
"9040",image-9040.png,s,p,46,-38,31,33,49,0,0,16
"9041",image-9041.png,s,p,45,-31,121,34,53,0,0,16
"9042",image-9042.png,s,p,32,99,-99,18,48,0,0,16
"9043",image-9043.png,s,p,30,88,93,45,32,0,0,16
"9044",image-9044.png,s,p,48,-91,39,20,69,0,0,16
"9045",image-9045.png,s,p,56,-35,102,2,36,0,0,16
"9046",image-9046.png,s,p,65,113,-110,26,67,0,0,16
"9047",image-9047.png,s,p,48,101,85,8,70,0,0,16
"9048",image-9048.png,s,p,70,56,-108,8,12,0,0,16
"9049",image-9049.png,s,p,70,-47,81,49,67,0,0,16
"9050",image-9050.png,s,p,70,-111,-119,39,69,0,0,16
"9051",image-9051.png,s,p,65,-74,120,19,3,0,0,16
"9052",image-9052.png,s,p,46,27,120,21,31,0,0,16
"9053",image-9053.png,s,p,60,13,92,36,33,0,0,16
"9054",image-9054.png,s,p,40,-50,2,7,6,0,0,16
"9055",image-9055.png,s,p,70,-107,-124,2,58,0,0,16
"9056",image-9056.png,s,p,42,51,-82,37,48,0,0,16
"9057",image-9057.png,s,p,57,-24,-69,37,45,0,0,16
"9058",image-9058.png,s,p,38,-25,-20,1,13,0,0,16
"9059",image-9059.png,s,p,37,-116,-53,10,22,0,0,16
"9060",image-9060.png,s,p,64,14,-61,32,11,0,0,16
"9061",image-9061.png,s,p,38,-20,-78,11,1,0,0,16
"9062",image-9062.png,s,p,44,67,-39,29,43,0,0,16
"9063",image-9063.png,s,p,45,-122,111,47,63,0,0,16
"9064",image-9064.png,s,p,50,1,14,6,19,0,0,16
"9065",image-9065.png,s,p,48,-44,59,45,42,0,0,16
"9066",image-9066.png,s,p,65,108,-31,5,26,0,0,16
"9067",image-9067.png,s,p,36,-15,45,33,40,0,0,16
"9068",image-9068.png,s,p,30,33,-118,22,2,0,0,16
"9069",image-9069.png,s,p,60,48,4,24,60,0,0,16
"9070",image-9070.png,s,p,68,-13,29,27,33,0,0,16
"9071",image-9071.png,s,p,34,4,-98,21,20,0,0,16
"9072",image-9072.png,s,p,55,101,-11,45,20,0,0,16
"9073",image-9073.png,s,p,39,61,-88,26,34,0,0,16
"9074",image-9074.png,s,p,44,-29,-80,47,69,0,0,16
"9075",image-9075.png,s,p,43,26,55,37,67,0,0,16
"9076",image-9076.png,s,p,47,-101,-28,2,46,0,0,16
"9077",image-9077.png,s,p,69,-1,39,49,34,0,0,16
"9078",image-9078.png,s,p,46,28,-123,30,19,0,0,16
"9079",image-9079.png,s,p,53,47,-50,47,47,0,0,16
"9080",image-9080.png,s,p,35,-124,-116,45,32,0,0,16
"9081",image-9081.png,s,p,64,105,75,11,53,0,0,16
"9082",image-9082.png,s,p,56,43,121,4,70,0,0,16
"9083",image-9083.png,s,p,57,76,88,40,43,0,0,16
"9084",image-9084.png,s,p,59,20,-80,24,45,0,0,16
"9085",image-9085.png,s,p,63,42,-12,9,41,0,0,16
"9086",image-9086.png,s,p,47,-36,21,31,15,0,0,16
"9087",image-9087.png,s,p,49,-118,-78,35,12,0,0,16
"9088",image-9088.png,s,p,35,47,21,3,3,0,0,16
"9089",image-9089.png,s,p,34,-65,-79,46,2,0,0,16
"9090",image-9090.png,s,p,69,-103,74,38,14,0,0,16
"9091",image-9091.png,s,p,59,-57,-15,17,13,0,0,16
"9092",image-9092.png,s,p,58,-45,99,34,70,0,0,16
"9093",image-9093.png,s,p,60,-77,-115,12,54,0,0,16
"9094",image-9094.png,s,p,51,-119,-25,8,52,0,0,16
"9095",image-9095.png,s,p,35,-54,-72,36,31,0,0,16
"9096",image-9096.png,s,p,39,-67,124,13,21,0,0,16
"9097",image-9097.png,s,p,44,64,-10,36,42,0,0,16
"9098",image-9098.png,s,p,53,75,-96,46,27,0,0,16
"9099",image-9099.png,s,p,50,-41,-123,35,51,0,0,16
"9100",image-9100.png,s,p,54,-85,19,19,25,0,0,16
"9101",image-9101.png,s,p,59,39,119,22,34,0,0,16
"9102",image-9102.png,s,p,35,-89,-90,29,35,0,0,16
"9103",image-9103.png,s,p,70,108,1,46,44,0,0,16
"9104",image-9104.png,s,p,48,118,4,44,27,0,0,16
"9105",image-9105.png,s,p,59,79,-68,43,3,0,0,16
"9106",image-9106.png,s,p,31,-108,-23,46,67,0,0,16
"9107",image-9107.png,s,p,68,-93,73,42,12,0,0,16
"9108",image-9108.png,s,p,53,108,-75,24,54,0,0,16
"9109",image-9109.png,s,p,33,-106,-68,38,4,0,0,16
"9110",image-9110.png,s,p,68,86,-99,39,39,0,0,16
"9111",image-9111.png,s,p,46,107,-105,9,1,0,0,16
"9112",image-9112.png,s,p,56,-2,26,37,43,0,0,16
"9113",image-9113.png,s,p,39,5,-110,34,67,0,0,16
"9114",image-9114.png,s,p,64,-64,-89,13,22,0,0,16
"9115",image-9115.png,s,p,30,-80,-42,46,49,0,0,16
"9116",image-9116.png,s,p,62,-21,-83,2,4,0,0,16
"9117",image-9117.png,s,p,65,19,107,31,66,0,0,16
"9118",image-9118.png,s,p,53,-77,-61,36,17,0,0,16
"9119",image-9119.png,s,p,63,-49,-22,25,69,0,0,16
"9120",image-9120.png,s,p,46,41,11,48,14,0,0,16
"9121",image-9121.png,s,p,30,-83,116,49,18,0,0,16
"9122",image-9122.png,s,p,50,6,57,21,23,0,0,16
"9123",image-9123.png,s,p,59,-31,-104,1,48,0,0,16
"9124",image-9124.png,s,p,33,124,-33,48,32,0,0,16
"9125",image-9125.png,s,p,30,-58,-15,33,63,0,0,16
"9126",image-9126.png,s,p,34,34,-97,16,64,0,0,16
"9127",image-9127.png,s,p,32,-113,92,14,68,0,0,16
"9128",image-9128.png,s,p,35,72,3,45,37,0,0,16
"9129",image-9129.png,s,p,46,119,4,15,32,0,0,16
"9130",image-9130.png,s,p,52,-24,73,37,6,0,0,16
"9131",image-9131.png,s,p,44,-109,27,39,1,0,0,16
"9132",image-9132.png,s,p,37,87,-10,7,67,0,0,16
"9133",image-9133.png,s,p,44,-68,-86,29,68,0,0,16
"9134",image-9134.png,s,p,49,71,-51,19,13,0,0,16
"9135",image-9135.png,s,p,39,56,-57,42,16,0,0,16
"9136",image-9136.png,s,p,32,57,-10,35,56,0,0,16
"9137",image-9137.png,s,p,50,72,-100,25,44,0,0,16
"9138",image-9138.png,s,p,38,-65,-15,37,15,0,0,16
"9139",image-9139.png,s,p,53,-12,2,24,44,0,0,16
"9140",image-9140.png,s,p,70,122,-5,5,14,0,0,16
"9141",image-9141.png,s,p,60,-46,-66,7,70,0,0,16
"9142",image-9142.png,s,p,68,21,22,4,8,0,0,16
"9143",image-9143.png,s,p,65,-71,88,18,32,0,0,16
"9144",image-9144.png,s,p,36,22,-115,46,47,0,0,16
"9145",image-9145.png,s,p,30,19,106,26,60,0,0,16
"9146",image-9146.png,s,p,34,106,75,9,35,0,0,16
"9147",image-9147.png,s,p,36,-123,-107,45,28,0,0,16
"9148",image-9148.png,s,p,38,-48,-92,22,37,0,0,16
"9149",image-9149.png,s,p,50,-2,28,23,56,0,0,16
"9150",image-9150.png,s,p,70,12,-53,21,5,0,0,16
"9151",image-9151.png,s,p,46,19,75,4,42,0,0,16
"9152",image-9152.png,s,p,67,42,-43,3,11,0,0,16
"9153",image-9153.png,s,p,31,-123,5,13,38,0,0,16
"9154",image-9154.png,s,p,34,77,102,7,66,0,0,16
"9155",image-9155.png,s,p,49,-76,48,28,8,0,0,16
"9156",image-9156.png,s,p,40,-116,-123,40,58,0,0,16
"9157",image-9157.png,s,p,41,13,117,32,40,0,0,16
"9158",image-9158.png,s,p,44,-25,104,44,67,0,0,16
"9159",image-9159.png,s,p,61,-91,-60,32,24,0,0,16
"9160",image-9160.png,s,p,69,-52,-76,32,28,0,0,16
"9161",image-9161.png,s,p,48,11,-78,19,16,0,0,16
"9162",image-9162.png,s,p,61,-43,29,35,32,0,0,16
"9163",image-9163.png,s,p,42,41,-88,30,36,0,0,16
"9164",image-9164.png,s,p,34,65,-31,5,52,0,0,16
"9165",image-9165.png,s,p,66,122,-95,29,36,0,0,16
"9166",image-9166.png,s,p,30,44,-100,1,49,0,0,16
"9167",image-9167.png,s,p,42,-9,32,13,32,0,0,16
"9168",image-9168.png,s,p,31,92,102,42,24,0,0,16
"9169",image-9169.png,s,p,55,4,-46,34,15,0,0,16
"9170",image-9170.png,s,p,41,10,-78,49,45,0,0,16
"9171",image-9171.png,s,p,58,33,53,31,24,0,0,16
"9172",image-9172.png,s,p,50,20,75,20,30,0,0,16
"9173",image-9173.png,s,p,63,-124,-107,20,66,0,0,16
"9174",image-9174.png,s,p,45,61,-120,49,37,0,0,16
"9175",image-9175.png,s,p,53,-18,107,18,45,0,0,16
"9176",image-9176.png,s,p,48,-68,82,4,60,0,0,16
"9177",image-9177.png,s,p,56,112,16,41,9,0,0,16
"9178",image-9178.png,s,p,54,-51,-55,35,49,0,0,16
"9179",image-9179.png,s,p,40,-72,64,28,58,0,0,16
"9180",image-9180.png,s,p,51,-8,50,15,48,0,0,16
"9181",image-9181.png,s,p,69,51,-70,13,36,0,0,16
"9182",image-9182.png,s,p,35,96,-57,14,46,0,0,16
"9183",image-9183.png,s,p,53,115,88,5,60,0,0,16
"9184",image-9184.png,s,p,46,-29,-124,36,35,0,0,16
"9185",image-9185.png,s,p,70,-46,-117,33,51,0,0,16
"9186",image-9186.png,s,p,56,51,-54,43,1,0,0,16
"9187",image-9187.png,s,p,44,-27,-32,1,37,0,0,16
"9188",image-9188.png,s,p,67,112,-118,14,7,0,0,16
"9189",image-9189.png,s,p,37,-47,11,28,39,0,0,16
"9190",image-9190.png,s,p,32,-104,105,4,65,0,0,16
"9191",image-9191.png,s,p,44,43,-22,30,35,0,0,16
"9192",image-9192.png,s,p,50,-103,-50,19,22,0,0,16
"9193",image-9193.png,s,p,63,-81,11,39,3,0,0,16
"9194",image-9194.png,s,p,69,90,50,46,58,0,0,16
"9195",image-9195.png,s,p,32,103,-96,15,37,0,0,16
"9196",image-9196.png,s,p,65,-12,50,28,61,0,0,16
"9197",image-9197.png,s,p,44,42,117,22,3,0,0,16
"9198",image-9198.png,s,p,32,-104,114,23,53,0,0,16
"9199",image-9199.png,s,p,57,28,9,20,70,0,0,16
"9200",image-9200.png,s,p,52,-19,-92,16,30,0,0,16
"9201",image-9201.png,s,p,70,45,68,9,68,0,0,16
"9202",image-9202.png,s,p,43,100,-111,34,53,0,0,16
"9203",image-9203.png,s,p,41,79,-9,22,27,0,0,16
"9204",image-9204.png,s,p,45,-119,-86,25,15,0,0,16
"9205",image-9205.png,s,p,46,-1,-32,43,14,0,0,16
"9206",image-9206.png,s,p,47,-114,81,46,29,0,0,16
"9207",image-9207.png,s,p,40,26,-116,25,37,0,0,16
"9208",image-9208.png,s,p,55,4,66,18,10,0,0,16
"9209",image-9209.png,s,p,46,-42,72,21,27,0,0,16
"9210",image-9210.png,s,p,34,86,114,32,10,0,0,16
"9211",image-9211.png,s,p,62,101,-116,1,21,0,0,16
"9212",image-9212.png,s,p,61,18,0,19,5,0,0,16
"9213",image-9213.png,s,p,66,72,-58,17,43,0,0,16
"9214",image-9214.png,s,p,35,-37,93,4,54,0,0,16
"9215",image-9215.png,s,p,69,-61,-70,28,55,0,0,16
"9216",image-9216.png,s,p,50,-107,9,44,7,0,0,16
"9217",image-9217.png,s,p,34,60,-106,11,48,0,0,16
"9218",image-9218.png,s,p,54,-14,-91,7,12,0,0,16
"9219",image-9219.png,s,p,42,-110,-97,41,32,0,0,16
"9220",image-9220.png,s,p,58,98,47,8,33,0,0,16
"9221",image-9221.png,s,p,33,50,14,50,54,0,0,16
"9222",image-9222.png,s,p,31,-25,124,43,30,0,0,16
"9223",image-9223.png,s,p,35,23,-22,41,58,0,0,16
"9224",image-9224.png,s,p,35,-47,70,43,66,0,0,16
"9225",image-9225.png,s,p,52,43,121,23,41,0,0,16
"9226",image-9226.png,s,p,54,-109,83,23,5,0,0,16
"9227",image-9227.png,s,p,66,74,81,46,15,0,0,16
"9228",image-9228.png,s,p,44,19,-50,7,21,0,0,16
"9229",image-9229.png,s,p,38,57,71,16,49,0,0,16
"9230",image-9230.png,s,p,34,-69,124,24,50,0,0,16
"9231",image-9231.png,s,p,31,33,-72,1,9,0,0,16
"9232",image-9232.png,s,p,58,-70,53,13,4,0,0,16
"9233",image-9233.png,s,p,41,-72,11,19,1,0,0,16
"9234",image-9234.png,s,p,70,-4,-108,39,42,0,0,16
"9235",image-9235.png,s,p,69,69,38,50,9,0,0,16
"9236",image-9236.png,s,p,57,23,-92,18,69,0,0,16
"9237",image-9237.png,s,p,49,44,-118,21,10,0,0,16
"9238",image-9238.png,s,p,45,-88,-37,3,70,0,0,16
"9239",image-9239.png,s,p,69,-28,2,34,23,0,0,16
"9240",image-9240.png,s,p,48,-78,-25,1,4,0,0,16
"9241",image-9241.png,s,p,52,-21,-101,37,65,0,0,16
"9242",image-9242.png,s,p,49,-124,38,24,12,0,0,16
"9243",image-9243.png,s,p,53,8,8,2,38,0,0,16
"9244",image-9244.png,s,p,49,46,-51,9,55,0,0,16
"9245",image-9245.png,s,p,40,69,64,38,39,0,0,16
"9246",image-9246.png,s,p,69,53,34,24,48,0,0,16
"9247",image-9247.png,s,p,40,-57,73,32,43,0,0,16
"9248",image-9248.png,s,p,42,108,-21,17,15,0,0,16
"9249",image-9249.png,s,p,42,-66,111,33,4,0,0,16
"9250",image-9250.png,s,p,41,-58,-95,38,65,0,0,16
"9251",image-9251.png,s,p,37,-123,89,6,46,0,0,16
"9252",image-9252.png,s,p,62,6,-56,19,52,0,0,16
"9253",image-9253.png,s,p,30,-122,-101,42,49,0,0,16
"9254",image-9254.png,s,p,66,100,98,12,22,0,0,16
"9255",image-9255.png,s,p,67,-84,97,46,25,0,0,16
"9256",image-9256.png,s,p,45,69,87,13,24,0,0,16
"9257",image-9257.png,s,p,66,-26,-80,30,37,0,0,16
"9258",image-9258.png,s,p,44,-41,98,13,40,0,0,16
"9259",image-9259.png,s,p,54,-68,-99,43,40,0,0,16
"9260",image-9260.png,s,p,36,26,-113,41,66,0,0,16
"9261",image-9261.png,s,p,44,6,5,16,53,0,0,16
"9262",image-9262.png,s,p,56,113,-53,27,25,0,0,16
"9263",image-9263.png,s,p,36,-43,5,32,3,0,0,16
"9264",image-9264.png,s,p,37,-80,71,2,46,0,0,16
"9265",image-9265.png,s,p,58,99,-28,24,45,0,0,16
"9266",image-9266.png,s,p,30,-99,-46,50,40,0,0,16
"9267",image-9267.png,s,p,36,-117,-81,49,4,0,0,16
"9268",image-9268.png,s,p,44,-48,41,25,13,0,0,16
"9269",image-9269.png,s,p,62,17,-116,50,5,0,0,16
"9270",image-9270.png,s,p,65,-79,-14,18,19,0,0,16
"9271",image-9271.png,s,p,60,-86,-98,34,48,0,0,16
"9272",image-9272.png,s,p,66,-42,-27,23,53,0,0,16
"9273",image-9273.png,s,p,34,-1,-110,15,18,0,0,16
"9274",image-9274.png,s,p,30,30,119,17,66,0,0,16
"9275",image-9275.png,s,p,50,-121,1,39,3,0,0,16
"9276",image-9276.png,s,p,69,102,-62,4,20,0,0,16
"9277",image-9277.png,s,p,70,-105,-3,37,49,0,0,16
"9278",image-9278.png,s,p,69,-16,117,47,8,0,0,16
"9279",image-9279.png,s,p,58,-75,88,32,36,0,0,16
"9280",image-9280.png,s,p,45,36,16,33,38,0,0,16
"9281",image-9281.png,s,p,67,-3,72,7,49,0,0,16
"9282",image-9282.png,s,p,57,-68,74,6,17,0,0,16
"9283",image-9283.png,s,p,44,39,-116,11,17,0,0,16
"9284",image-9284.png,s,p,68,94,-112,5,54,0,0,16
"9285",image-9285.png,s,p,47,-69,-2,11,16,0,0,16
"9286",image-9286.png,s,p,33,6,35,21,4,0,0,16
"9287",image-9287.png,s,p,32,-103,-97,35,55,0,0,16
"9288",image-9288.png,s,p,36,13,65,38,57,0,0,16
"9289",image-9289.png,s,p,62,-8,-22,2,52,0,0,16
"9290",image-9290.png,s,p,38,-23,-49,27,34,0,0,16
"9291",image-9291.png,s,p,59,-103,-73,33,15,0,0,16
"9292",image-9292.png,s,p,47,-98,19,23,15,0,0,16
"9293",image-9293.png,s,p,54,1,-49,46,28,0,0,16
"9294",image-9294.png,s,p,53,19,-9,11,70,0,0,16
"9295",image-9295.png,s,p,58,44,-67,27,64,0,0,16
"9296",image-9296.png,s,p,30,40,31,23,6,0,0,16
"9297",image-9297.png,s,p,70,100,58,48,12,0,0,16
"9298",image-9298.png,s,p,56,-87,41,12,57,0,0,16
"9299",image-9299.png,s,p,34,16,47,3,7,0,0,16
"9300",image-9300.png,s,p,42,-89,79,10,26,0,0,16
"9301",image-9301.png,s,p,46,20,38,9,19,0,0,16
"9302",image-9302.png,s,p,67,17,84,27,16,0,0,16
"9303",image-9303.png,s,p,53,-92,93,41,54,0,0,16
"9304",image-9304.png,s,p,51,96,-15,6,58,0,0,16
"9305",image-9305.png,s,p,30,25,-106,38,59,0,0,16
"9306",image-9306.png,s,p,36,74,119,3,9,0,0,16
"9307",image-9307.png,s,p,31,-35,-125,7,22,0,0,16
"9308",image-9308.png,s,p,41,96,-115,26,57,0,0,16
"9309",image-9309.png,s,p,63,-40,104,5,58,0,0,16
"9310",image-9310.png,s,p,64,114,35,36,12,0,0,16
"9311",image-9311.png,s,p,38,-29,-6,29,65,0,0,16
"9312",image-9312.png,s,p,43,85,97,17,62,0,0,16
"9313",image-9313.png,s,p,30,-47,-92,46,62,0,0,16
"9314",image-9314.png,s,p,64,-1,-22,33,43,0,0,16
"9315",image-9315.png,s,p,48,92,-121,37,48,0,0,16
"9316",image-9316.png,s,p,54,112,-56,42,68,0,0,16
"9317",image-9317.png,s,p,34,14,-54,18,45,0,0,16
"9318",image-9318.png,s,p,44,71,-22,2,11,0,0,16
"9319",image-9319.png,s,p,52,110,-91,48,22,0,0,16
"9320",image-9320.png,s,p,66,84,84,37,21,0,0,16
"9321",image-9321.png,s,p,33,-46,62,25,49,0,0,16
"9322",image-9322.png,s,p,38,-88,71,26,23,0,0,16
"9323",image-9323.png,s,p,53,-10,76,41,9,0,0,16
"9324",image-9324.png,s,p,41,40,-81,48,60,0,0,16
"9325",image-9325.png,s,p,70,-9,0,20,9,0,0,16
"9326",image-9326.png,s,p,58,121,-64,49,11,0,0,16
"9327",image-9327.png,s,p,69,56,77,26,66,0,0,16
"9328",image-9328.png,s,p,36,-58,41,7,2,0,0,16
"9329",image-9329.png,s,p,44,-118,110,24,2,0,0,16
"9330",image-9330.png,s,p,38,-48,4,35,39,0,0,16
"9331",image-9331.png,s,p,33,68,-55,13,50,0,0,16
"9332",image-9332.png,s,p,55,-33,95,14,47,0,0,16
"9333",image-9333.png,s,p,66,66,-82,39,42,0,0,16
"9334",image-9334.png,s,p,36,106,-69,21,50,0,0,16
"9335",image-9335.png,s,p,66,8,39,25,50,0,0,16
"9336",image-9336.png,s,p,68,-60,13,42,31,0,0,16
"9337",image-9337.png,s,p,32,17,-29,49,8,0,0,16
"9338",image-9338.png,s,p,56,19,101,20,46,0,0,16
"9339",image-9339.png,s,p,37,-60,27,12,18,0,0,16
"9340",image-9340.png,s,p,58,17,-78,5,44,0,0,16
"9341",image-9341.png,s,p,42,-122,-1,37,19,0,0,16
"9342",image-9342.png,s,p,60,-18,-90,39,31,0,0,16
"9343",image-9343.png,s,p,33,16,-119,23,65,0,0,16
"9344",image-9344.png,s,p,47,10,122,49,19,0,0,16
"9345",image-9345.png,s,p,49,16,-28,15,38,0,0,16
"9346",image-9346.png,s,p,52,61,8,12,35,0,0,16
"9347",image-9347.png,s,p,30,-11,125,1,65,0,0,16
"9348",image-9348.png,s,p,70,81,-111,46,16,0,0,16
"9349",image-9349.png,s,p,46,-68,104,46,64,0,0,16
"9350",image-9350.png,s,p,66,-110,47,48,9,0,0,16
"9351",image-9351.png,s,p,45,36,71,33,61,0,0,16
"9352",image-9352.png,s,p,66,-10,99,15,45,0,0,16
"9353",image-9353.png,s,p,53,60,87,22,4,0,0,16
"9354",image-9354.png,s,p,39,40,88,14,49,0,0,16
"9355",image-9355.png,s,p,66,80,15,30,49,0,0,16
"9356",image-9356.png,s,p,70,-82,1,8,15,0,0,16
"9357",image-9357.png,s,p,51,81,123,21,1,0,0,16
"9358",image-9358.png,s,p,63,115,124,11,2,0,0,16
"9359",image-9359.png,s,p,66,110,-23,15,69,0,0,16
"9360",image-9360.png,s,p,54,-99,61,39,23,0,0,16
"9361",image-9361.png,s,p,51,-83,117,25,5,0,0,16
"9362",image-9362.png,s,p,46,32,-109,12,1,0,0,16
"9363",image-9363.png,s,p,66,116,-62,28,28,0,0,16
"9364",image-9364.png,s,p,51,-75,32,3,45,0,0,16
"9365",image-9365.png,s,p,52,-115,36,12,37,0,0,16
"9366",image-9366.png,s,p,32,4,3,12,27,0,0,16
"9367",image-9367.png,s,p,51,78,-9,50,58,0,0,16
"9368",image-9368.png,s,p,54,-42,3,40,9,0,0,16
"9369",image-9369.png,s,p,31,24,125,22,9,0,0,16
"9370",image-9370.png,s,p,35,21,2,10,60,0,0,16
"9371",image-9371.png,s,p,64,-75,-95,16,2,0,0,16
"9372",image-9372.png,s,p,58,105,52,16,22,0,0,16
"9373",image-9373.png,s,p,52,89,-1,43,68,0,0,16
"9374",image-9374.png,s,p,54,44,81,36,21,0,0,16
"9375",image-9375.png,s,p,60,-117,-53,6,43,0,0,16
"9376",image-9376.png,s,p,69,30,-63,26,51,0,0,16
"9377",image-9377.png,s,p,60,-19,125,48,63,0,0,16
"9378",image-9378.png,s,p,53,-9,-47,24,60,0,0,16
"9379",image-9379.png,s,p,36,108,-80,34,3,0,0,16
"9380",image-9380.png,s,p,47,-27,97,27,55,0,0,16
"9381",image-9381.png,s,p,34,-100,108,18,63,0,0,16
"9382",image-9382.png,s,p,54,-26,-43,48,25,0,0,16
"9383",image-9383.png,s,p,62,-113,76,14,43,0,0,16
"9384",image-9384.png,s,p,62,-94,-38,17,12,0,0,16
"9385",image-9385.png,s,p,69,55,-30,8,2,0,0,16
"9386",image-9386.png,s,p,57,61,-6,46,33,0,0,16
